date,district,confirmed,deaths,from_abroad,known_domestic_source
2020-06-12,Kymenlaakso,45,0,0,0
2020-06-12,Lappi,73,0,0,0
2020-06-12,Länsi-Pohja,147,0,0,0
2020-06-12,Pirkanmaa,262,0,0,0
2020-06-12,Pohjois-Karjala,25,0,0,0
2020-06-12,Pohjois-Pohjanmaa,134,0,0,0
2020-06-12,Pohjois-Savo,138,0,0,0
2020-06-12,Päijät-Häme,110,0,0,0
2020-06-12,Satakunta,56,0,0,0
2020-06-12,Vaasa,57,0,0,0
2020-06-12,Varsinais-Suomi,355,0,0,0
2020-06-13,Ahvenanmaa,18,0,0,0
2020-06-13,Etelä-Karjala,24,0,0,0
2020-06-13,Etelä-Pohjanmaa,46,0,0,0
2020-06-13,Etelä-Savo,53,0,0,0
2020-06-13,HUS,5233,0,0,0
2020-06-13,Itä-Savo,13,0,0,0
2020-06-13,Kainuu,64,0,0,0
2020-06-13,Kanta-Häme,113,0,0,0
2020-06-13,Keski-Pohjanmaa,28,0,0,0
2020-06-13,Keski-Suomi,135,0,0,0
2020-06-13,Kymenlaakso,45,0,0,0
2020-06-13,Lappi,73,0,0,0
2020-06-13,Länsi-Pohja,147,0,0,0
2020-06-13,Pirkanmaa,262,0,0,0
2020-06-13,Pohjois-Karjala,25,0,0,0
2020-06-13,Pohjois-Pohjanmaa,134,0,0,0
2020-06-13,Pohjois-Savo,138,0,0,0
2020-06-13,Päijät-Häme,110,0,0,0
2020-06-13,Satakunta,56,0,0,0
2020-06-13,Vaasa,57,0,0,0
2020-06-13,Varsinais-Suomi,355,0,0,0
2020-06-14,Ahvenanmaa,18,0,0,0
2020-06-14,Etelä-Karjala,24,0,0,0
2020-06-14,Etelä-Pohjanmaa,46,0,0,0
2020-06-14,Etelä-Savo,53,0,0,0
2020-06-14,HUS,5238,0,0,0
2020-06-14,Itä-Savo,13,0,0,0
2020-06-14,Kainuu,64,0,0,0
2020-06-14,Kanta-Häme,113,0,0,0
2020-06-14,Keski-Pohjanmaa,28,0,0,0
2020-06-14,Keski-Suomi,135,0,0,0
2020-06-14,Kymenlaakso,45,0,0,0
2020-06-14,Lappi,73,0,0,0
2020-06-14,Länsi-Pohja,147,0,0,0
2020-06-14,Pirkanmaa,262,0,0,0
2020-06-14,Pohjois-Karjala,25,0,0,0
2020-06-14,Pohjois-Pohjanmaa,134,0,0,0
2020-06-14,Pohjois-Savo,138,0,0,0
2020-06-14,Päijät-Häme,110,0,0,0
2020-06-14,Satakunta,56,0,0,0
2020-06-14,Vaasa,57,0,0,0
2020-06-14,Varsinais-Suomi,355,0,0,0
2020-06-15,Ahvenanmaa,18,0,0,0
2020-06-15,Etelä-Karjala,24,0,0,0
2020-06-15,Etelä-Pohjanmaa,46,0,0,0
2020-06-15,Etelä-Savo,53,0,0,0
2020-06-15,HUS,5250,0,0,0
2020-06-15,Itä-Savo,13,0,0,0
2020-06-15,Kainuu,64,0,0,0
2020-06-15,Kanta-Häme,114,0,0,0
2020-06-15,Keski-Pohjanmaa,28,0,0,0
2020-06-15,Keski-Suomi,135,0,0,0
2020-06-15,Kymenlaakso,45,0,0,0
2020-06-15,Lappi,73,0,0,0
2020-06-15,Länsi-Pohja,147,0,0,0
2020-06-15,Pirkanmaa,262,0,0,0
2020-06-15,Pohjois-Karjala,27,0,0,0
2020-06-15,Pohjois-Pohjanmaa,134,0,0,0
2020-06-15,Pohjois-Savo,138,0,0,0
2020-06-15,Päijät-Häme,110,0,0,0
2020-06-15,Satakunta,56,0,0,0
2020-06-15,Vaasa,57,0,0,0
2020-06-15,Varsinais-Suomi,355,0,0,0
2020-06-16,Ahvenanmaa,18,0,0,0
2020-06-16,Etelä-Karjala,24,0,0,0
2020-06-16,Etelä-Pohjanmaa,46,0,0,0
2020-06-16,Etelä-Savo,53,0,0,0
2020-06-16,HUS,5255,0,0,0
2020-06-16,Itä-Savo,13,0,0,0
2020-06-16,Kainuu,64,0,0,0
2020-06-16,Kanta-Häme,114,0,0,0
2020-06-16,Keski-Pohjanmaa,28,0,0,0
2020-06-16,Keski-Suomi,135,0,0,0
2020-06-16,Kymenlaakso,46,0,0,0
2020-06-16,Lappi,73,0,0,0
2020-06-16,Länsi-Pohja,147,0,0,0
2020-06-16,Pirkanmaa,262,0,0,0
2020-06-16,Pohjois-Karjala,27,0,0,0
2020-06-16,Pohjois-Pohjanmaa,135,0,0,0
2020-06-16,Pohjois-Savo,138,0,0,0
2020-06-16,Päijät-Häme,110,0,0,0
2020-06-16,Satakunta,56,0,0,0
2020-06-16,Vaasa,57,0,0,0
2020-06-16,Varsinais-Suomi,356,0,0,0
2020-06-17,Ahvenanmaa,18,0,0,0
2020-06-17,Etelä-Karjala,24,0,0,0
2020-06-17,Etelä-Pohjanmaa,46,0,0,0
2020-06-17,Etelä-Savo,53,0,0,0
2020-06-17,HUS,5257,0,0,0
2020-06-17,Itä-Savo,13,0,0,0
2020-06-17,Kainuu,64,0,0,0
2020-06-17,Kanta-Häme,114,0,0,0
2020-06-17,Keski-Pohjanmaa,28,0,0,0
2020-06-17,Keski-Suomi,135,0,0,0
2020-06-17,Kymenlaakso,46,0,0,0
2020-06-17,Lappi,73,0,0,0
2020-06-17,Länsi-Pohja,148,0,0,0
2020-06-17,Pirkanmaa,262,0,0,0
2020-06-17,Pohjois-Karjala,27,0,0,0
2020-06-17,Pohjois-Pohjanmaa,135,0,0,0
2020-06-17,Pohjois-Savo,138,0,0,0
2020-06-17,Päijät-Häme,110,0,0,0
2020-06-17,Satakunta,56,0,0,0
2020-06-17,Vaasa,57,0,0,0
2020-06-17,Varsinais-Suomi,356,0,0,0
2020-06-18,Ahvenanmaa,18,0,0,0
2020-06-18,Etelä-Karjala,24,0,0,0
2020-06-18,Etelä-Pohjanmaa,46,0,0,0
2020-06-18,Etelä-Savo,53,0,0,0
2020-06-18,HUS,5263,0,0,0
2020-06-18,Itä-Savo,13,0,0,0
2020-06-18,Kainuu,64,0,0,0
2020-06-18,Kanta-Häme,114,0,0,0
2020-06-18,Keski-Pohjanmaa,28,0,0,0
2020-06-18,Keski-Suomi,135,0,0,0
2020-06-18,Kymenlaakso,46,0,0,0
2020-06-18,Lappi,73,0,0,0
2020-06-18,Länsi-Pohja,148,0,0,0
2020-06-18,Pirkanmaa,262,0,0,0
2020-06-18,Pohjois-Karjala,27,0,0,0
2020-06-18,Pohjois-Pohjanmaa,135,0,0,0
2020-06-18,Pohjois-Savo,138,0,0,0
2020-06-18,Päijät-Häme,110,0,0,0
2020-06-18,Satakunta,58,0,0,0
2020-06-18,Vaasa,57,0,0,0
2020-06-18,Varsinais-Suomi,356,0,0,0
2020-06-20,Ahvenanmaa,18,0,0,0
2020-06-20,Etelä-Karjala,24,0,0,0
2020-06-20,Etelä-Pohjanmaa,46,0,0,0
2020-06-20,Etelä-Savo,53,0,0,0
2020-06-20,HUS,5265,0,0,0
2020-06-20,Itä-Savo,13,0,0,0
2020-06-20,Kainuu,64,0,0,0
2020-06-20,Kanta-Häme,114,0,0,0
2020-06-20,Keski-Pohjanmaa,28,0,0,0
2020-06-20,Keski-Suomi,135,0,0,0
2020-06-20,Kymenlaakso,46,0,0,0
2020-06-20,Lappi,73,0,0,0
2020-06-20,Länsi-Pohja,148,0,0,0
2020-06-20,Pirkanmaa,262,0,0,0
2020-06-20,Pohjois-Karjala,27,0,0,0
2020-06-20,Pohjois-Pohjanmaa,135,0,0,0
2020-06-20,Pohjois-Savo,138,0,0,0
2020-06-20,Päijät-Häme,110,0,0,0
2020-06-20,Satakunta,58,0,0,0
2020-06-20,Vaasa,57,0,0,0
2020-06-20,Varsinais-Suomi,356,0,0,0
2020-06-21,Ahvenanmaa,18,0,0,0
2020-06-21,Etelä-Karjala,24,0,0,0
2020-06-21,Etelä-Pohjanmaa,46,0,0,0
2020-06-21,Etelä-Savo,53,0,0,0
2020-06-21,HUS,5275,0,0,0
2020-06-21,Itä-Savo,13,0,0,0
2020-06-21,Kainuu,64,0,0,0
2020-06-21,Kanta-Häme,114,0,0,0
2020-06-21,Keski-Pohjanmaa,28,0,0,0
2020-06-21,Keski-Suomi,135,0,0,0
2020-06-21,Kymenlaakso,47,0,0,0
2020-06-21,Lappi,73,0,0,0
2020-06-21,Länsi-Pohja,148,0,0,0
2020-06-21,Pirkanmaa,262,0,0,0
2020-06-21,Pohjois-Karjala,28,0,0,0
2020-06-21,Pohjois-Pohjanmaa,135,0,0,0
2020-06-21,Pohjois-Savo,138,0,0,0
2020-06-21,Päijät-Häme,110,0,0,0
2020-06-21,Satakunta,59,0,0,0
2020-06-21,Vaasa,57,0,0,0
2020-06-21,Varsinais-Suomi,356,0,0,0
2020-06-22,Ahvenanmaa,18,0,0,0
2020-06-22,Etelä-Karjala,24,0,0,0
2020-06-22,Etelä-Pohjanmaa,46,0,0,0
2020-06-22,Etelä-Savo,53,0,0,0
2020-06-22,HUS,5279,0,0,0
2020-06-22,Itä-Savo,13,0,0,0
2020-06-22,Kainuu,64,0,0,0
2020-06-22,Kanta-Häme,114,0,0,0
2020-06-22,Keski-Pohjanmaa,28,0,0,0
2020-06-22,Keski-Suomi,135,0,0,0
2020-06-22,Kymenlaakso,47,0,0,0
2020-06-22,Lappi,73,0,0,0
2020-06-22,Länsi-Pohja,148,0,0,0
2020-06-22,Pirkanmaa,262,0,0,0
2020-06-22,Pohjois-Karjala,28,0,0,0
2020-06-22,Pohjois-Pohjanmaa,135,0,0,0
2020-06-22,Pohjois-Savo,138,0,0,0
2020-06-22,Päijät-Häme,110,0,0,0
2020-06-22,Satakunta,59,0,0,0
2020-06-22,Vaasa,57,0,0,0
2020-06-22,Varsinais-Suomi,357,0,0,0
2020-06-23,Ahvenanmaa,18,0,0,0
2020-06-23,Etelä-Karjala,24,0,0,0
2020-06-23,Etelä-Pohjanmaa,46,0,0,0
2020-06-23,Etelä-Savo,53,0,0,0
2020-06-23,HUS,5282,0,0,0
2020-06-23,Itä-Savo,13,0,0,0
2020-06-23,Kainuu,64,0,0,0
2020-06-23,Kanta-Häme,114,0,0,0
2020-06-23,Keski-Pohjanmaa,28,0,0,0
2020-06-23,Keski-Suomi,135,0,0,0
2020-06-23,Kymenlaakso,47,0,0,0
2020-06-23,Lappi,73,0,0,0
2020-06-23,Länsi-Pohja,149,0,0,0
2020-06-23,Pirkanmaa,262,0,0,0
2020-06-23,Pohjois-Karjala,28,0,0,0
2020-06-23,Pohjois-Pohjanmaa,135,0,0,0
2020-06-23,Pohjois-Savo,138,0,0,0
2020-06-23,Päijät-Häme,110,0,0,0
2020-06-23,Satakunta,60,0,0,0
2020-06-23,Vaasa,57,0,0,0
2020-06-23,Varsinais-Suomi,357,0,0,0
2020-06-24,Ahvenanmaa,18,0,0,0
2020-06-24,Etelä-Karjala,24,0,0,0
2020-06-24,Etelä-Pohjanmaa,46,0,0,0
2020-06-24,Etelä-Savo,53,0,0,0
2020-06-24,HUS,5292,0,0,0
2020-06-24,Itä-Savo,13,0,0,0
2020-06-24,Kainuu,64,0,0,0
2020-06-24,Kanta-Häme,114,0,0,0
2020-06-24,Keski-Pohjanmaa,28,0,0,0
2020-06-24,Keski-Suomi,135,0,0,0
2020-06-24,Kymenlaakso,48,0,0,0
2020-06-24,Lappi,73,0,0,0
2020-06-24,Länsi-Pohja,150,0,0,0
2020-06-24,Pirkanmaa,262,0,0,0
2020-06-24,Pohjois-Karjala,28,0,0,0
2020-06-24,Pohjois-Pohjanmaa,136,0,0,0
2020-06-24,Pohjois-Savo,138,0,0,0
2020-06-24,Päijät-Häme,110,0,0,0
2020-06-24,Satakunta,60,0,0,0
2020-06-24,Vaasa,57,0,0,0
2020-06-24,Varsinais-Suomi,359,0,0,0
2020-06-25,Ahvenanmaa,19,0,0,0
2020-06-25,Etelä-Karjala,24,0,0,0
2020-06-25,Etelä-Pohjanmaa,46,0,0,0
2020-06-25,Etelä-Savo,53,0,0,0
2020-06-25,HUS,5298,0,0,0
2020-06-25,Itä-Savo,13,0,0,0
2020-06-25,Kainuu,64,0,0,0
2020-06-25,Kanta-Häme,114,0,0,0
2020-06-25,Keski-Pohjanmaa,28,0,0,0
2020-06-25,Keski-Suomi,135,0,0,0
2020-06-25,Kymenlaakso,48,0,0,0
2020-06-25,Lappi,73,0,0,0
2020-06-25,Länsi-Pohja,150,0,0,0
2020-06-25,Pirkanmaa,262,0,0,0
2020-06-25,Pohjois-Karjala,28,0,0,0
2020-06-25,Pohjois-Pohjanmaa,136,0,0,0
2020-06-25,Pohjois-Savo,138,0,0,0
2020-06-25,Päijät-Häme,110,0,0,0
2020-06-25,Satakunta,60,0,0,0
2020-06-25,Vaasa,57,0,0,0
2020-06-25,Varsinais-Suomi,366,0,0,0
2020-06-26,Ahvenanmaa,19,0,0,0
2020-06-26,Etelä-Karjala,24,0,0,0
2020-06-26,Etelä-Pohjanmaa,46,0,0,0
2020-06-26,Etelä-Savo,53,0,0,0
2020-06-26,HUS,5300,0,0,0
2020-06-26,Itä-Savo,13,0,0,0
2020-06-26,Kainuu,64,0,0,0
2020-06-26,Kanta-Häme,114,0,0,0
2020-06-26,Keski-Pohjanmaa,28,0,0,0
2020-06-26,Keski-Suomi,135,0,0,0
2020-06-26,Kymenlaakso,48,0,0,0
2020-06-26,Lappi,73,0,0,0
2020-06-26,Länsi-Pohja,150,0,0,0
2020-06-26,Pirkanmaa,262,0,0,0
2020-06-26,Pohjois-Karjala,28,0,0,0
2020-06-26,Pohjois-Pohjanmaa,136,0,0,0
2020-06-26,Pohjois-Savo,138,0,0,0
2020-06-26,Päijät-Häme,110,0,0,0
2020-06-26,Satakunta,60,0,0,0
2020-06-26,Vaasa,57,0,0,0
2020-06-26,Varsinais-Suomi,366,0,0,0
2020-06-27,Ahvenanmaa,19,0,0,0
2020-06-27,Etelä-Karjala,24,0,0,0
2020-06-27,Etelä-Pohjanmaa,46,0,0,0
2020-06-27,Etelä-Savo,53,0,0,0
2020-06-27,HUS,5302,0,0,0
2020-06-27,Itä-Savo,13,0,0,0
2020-06-27,Kainuu,64,0,0,0
2020-06-27,Kanta-Häme,114,0,0,0
2020-06-27,Keski-Pohjanmaa,28,0,0,0
2020-06-27,Keski-Suomi,135,0,0,0
2020-06-27,Kymenlaakso,48,0,0,0
2020-06-27,Lappi,73,0,0,0
2020-06-27,Länsi-Pohja,150,0,0,0
2020-06-27,Pirkanmaa,262,0,0,0
2020-06-27,Pohjois-Karjala,28,0,0,0
2020-06-27,Pohjois-Pohjanmaa,136,0,0,0
2020-06-27,Pohjois-Savo,138,0,0,0
2020-06-27,Päijät-Häme,110,0,0,0
2020-06-27,Satakunta,60,0,0,0
2020-06-27,Vaasa,57,0,0,0
2020-06-27,Varsinais-Suomi,366,0,0,0
2020-06-28,Ahvenanmaa,19,0,0,0
2020-06-28,Etelä-Karjala,24,0,0,0
2020-06-28,Etelä-Pohjanmaa,46,0,0,0
2020-06-28,Etelä-Savo,53,0,0,0
2020-06-28,HUS,5309,0,0,0
2020-06-28,Itä-Savo,13,0,0,0
2020-06-28,Kainuu,64,0,0,0
2020-06-28,Kanta-Häme,114,0,0,0
2020-06-28,Keski-Pohjanmaa,28,0,0,0
2020-06-28,Keski-Suomi,135,0,0,0
2020-06-28,Kymenlaakso,48,0,0,0
2020-06-28,Lappi,73,0,0,0
2020-06-28,Länsi-Pohja,150,0,0,0
2020-06-28,Pirkanmaa,262,0,0,0
2020-06-28,Pohjois-Karjala,28,0,0,0
2020-06-28,Pohjois-Pohjanmaa,136,0,0,0
2020-06-28,Pohjois-Savo,138,0,0,0
2020-06-28,Päijät-Häme,110,0,0,0
2020-06-28,Satakunta,60,0,0,0
2020-06-28,Vaasa,57,0,0,0
2020-06-28,Varsinais-Suomi,366,0,0,0
2020-06-29,Ahvenanmaa,19,0,0,0
2020-06-29,Etelä-Karjala,24,0,0,0
2020-06-29,Etelä-Pohjanmaa,46,0,0,0
2020-06-29,Etelä-Savo,53,0,0,0
2020-06-29,HUS,5320,0,0,0
2020-06-29,Itä-Savo,13,0,0,0
2020-06-29,Kainuu,64,0,0,0
2020-06-29,Kanta-Häme,115,0,0,0
2020-06-29,Keski-Pohjanmaa,28,0,0,0
2020-06-29,Keski-Suomi,135,0,0,0
2020-06-29,Kymenlaakso,49,0,0,0
2020-06-29,Lappi,74,0,0,0
2020-06-29,Länsi-Pohja,150,0,0,0
2020-06-29,Pirkanmaa,262,0,0,0
2020-06-29,Pohjois-Karjala,28,0,0,0
2020-06-29,Pohjois-Pohjanmaa,136,0,0,0
2020-06-29,Pohjois-Savo,138,0,0,0
2020-06-29,Päijät-Häme,110,0,0,0
2020-06-29,Satakunta,60,0,0,0
2020-06-29,Vaasa,57,0,0,0
2020-06-29,Varsinais-Suomi,367,0,0,0
2020-06-30,Ahvenanmaa,19,0,0,0
2020-06-30,Etelä-Karjala,24,0,0,0
2020-06-30,Etelä-Pohjanmaa,46,0,0,0
2020-06-30,Etelä-Savo,53,0,0,0
2020-06-30,HUS,5327,0,0,0
2020-06-30,Itä-Savo,13,0,0,0
2020-06-30,Kainuu,64,0,0,0
2020-06-30,Kanta-Häme,115,0,0,0
2020-06-30,Keski-Pohjanmaa,28,0,0,0
2020-06-30,Keski-Suomi,136,0,0,0
2020-06-30,Kymenlaakso,49,0,0,0
2020-06-30,Lappi,75,0,0,0
2020-06-30,Länsi-Pohja,150,0,0,0
2020-06-30,Pirkanmaa,262,0,0,0
2020-06-30,Pohjois-Karjala,28,0,0,0
2020-06-30,Pohjois-Pohjanmaa,136,0,0,0
2020-06-30,Pohjois-Savo,138,0,0,0
2020-06-30,Päijät-Häme,110,0,0,0
2020-06-30,Satakunta,60,0,0,0
2020-06-30,Vaasa,57,0,0,0
2020-06-30,Varsinais-Suomi,368,0,0,0
2020-07-01,Ahvenanmaa,19,0,0,0
2020-07-01,Etelä-Karjala,24,0,0,0
2020-07-01,Etelä-Pohjanmaa,46,0,0,0
2020-07-01,Etelä-Savo,53,0,0,0
2020-07-01,HUS,5329,0,0,0
2020-07-01,Itä-Savo,13,0,0,0
2020-07-01,Kainuu,64,0,0,0
2020-07-01,Kanta-Häme,115,0,0,0
2020-07-01,Keski-Pohjanmaa,28,0,0,0
2020-07-01,Keski-Suomi,136,0,0,0
2020-07-01,Kymenlaakso,49,0,0,0
2020-07-01,Lappi,75,0,0,0
2020-07-01,Länsi-Pohja,150,0,0,0
2020-07-01,Pirkanmaa,262,0,0,0
2020-07-01,Pohjois-Karjala,28,0,0,0
2020-07-01,Pohjois-Pohjanmaa,136,0,0,0
2020-07-01,Pohjois-Savo,138,0,0,0
2020-07-01,Päijät-Häme,110,0,0,0
2020-07-01,Satakunta,60,0,0,0
2020-07-01,Vaasa,57,0,0,0
2020-07-01,Varsinais-Suomi,368,0,0,0
2020-07-02,Ahvenanmaa,19,0,0,0
2020-07-02,Etelä-Karjala,24,0,0,0
2020-07-02,Etelä-Pohjanmaa,46,0,0,0
2020-07-02,Etelä-Savo,53,0,0,0
2020-07-02,HUS,5336,0,0,0
2020-07-02,Itä-Savo,13,0,0,0
2020-07-02,Kainuu,64,0,0,0
2020-07-02,Kanta-Häme,115,0,0,0
2020-07-02,Keski-Pohjanmaa,28,0,0,0
2020-07-02,Keski-Suomi,136,0,0,0
2020-07-02,Kymenlaakso,49,0,0,0
2020-07-02,Lappi,75,0,0,0
2020-07-02,Länsi-Pohja,150,0,0,0
2020-07-02,Pirkanmaa,262,0,0,0
2020-07-02,Pohjois-Karjala,28,0,0,0
2020-07-02,Pohjois-Pohjanmaa,136,0,0,0
2020-07-02,Pohjois-Savo,138,0,0,0
2020-07-02,Päijät-Häme,110,0,0,0
2020-07-02,Satakunta,60,0,0,0
2020-07-02,Vaasa,57,0,0,0
2020-07-02,Varsinais-Suomi,368,0,0,0
2020-07-03,Ahvenanmaa,19,0,0,0
2020-07-03,Etelä-Karjala,24,0,0,0
2020-07-03,Etelä-Pohjanmaa,46,0,0,0
2020-07-03,Etelä-Savo,53,0,0,0
2020-07-03,HUS,5338,0,0,0
2020-07-03,Itä-Savo,13,0,0,0
2020-07-03,Kainuu,64,0,0,0
2020-07-03,Kanta-Häme,115,0,0,0
2020-07-03,Keski-Pohjanmaa,28,0,0,0
2020-07-03,Keski-Suomi,136,0,0,0
2020-07-03,Kymenlaakso,50,0,0,0
2020-07-03,Lappi,75,0,0,0
2020-07-03,Länsi-Pohja,150,0,0,0
2020-07-03,Pirkanmaa,262,0,0,0
2020-07-03,Pohjois-Karjala,28,0,0,0
2020-07-03,Pohjois-Pohjanmaa,136,0,0,0
2020-07-03,Pohjois-Savo,138,0,0,0
2020-07-03,Päijät-Häme,111,0,0,0
2020-07-03,Satakunta,60,0,0,0
2020-07-03,Vaasa,57,0,0,0
2020-07-03,Varsinais-Suomi,369,0,0,0
2020-07-04,Ahvenanmaa,19,0,0,0
2020-07-04,Etelä-Karjala,24,0,0,0
2020-07-04,Etelä-Pohjanmaa,46,0,0,0
2020-07-04,Etelä-Savo,53,0,0,0
2020-07-04,HUS,5340,0,0,0
2020-07-04,Itä-Savo,13,0,0,0
2020-07-04,Kainuu,64,0,0,0
2020-07-04,Kanta-Häme,115,0,0,0
2020-07-04,Keski-Pohjanmaa,28,0,0,0
2020-07-04,Keski-Suomi,136,0,0,0
2020-07-04,Kymenlaakso,50,0,0,0
2020-07-04,Lappi,75,0,0,0
2020-07-04,Länsi-Pohja,150,0,0,0
2020-07-04,Pirkanmaa,262,0,0,0
2020-07-04,Pohjois-Karjala,28,0,0,0
2020-07-04,Pohjois-Pohjanmaa,136,0,0,0
2020-07-04,Pohjois-Savo,138,0,0,0
2020-07-04,Päijät-Häme,111,0,0,0
2020-07-04,Satakunta,60,0,0,0
2020-07-04,Vaasa,57,0,0,0
2020-07-04,Varsinais-Suomi,369,0,0,0
2020-07-05,Ahvenanmaa,19,0,0,0
2020-07-05,Etelä-Karjala,24,0,0,0
2020-07-05,Etelä-Pohjanmaa,46,0,0,0
2020-07-05,Etelä-Savo,53,0,0,0
2020-07-05,HUS,5341,0,0,0
2020-07-05,Itä-Savo,13,0,0,0
2020-07-05,Kainuu,64,0,0,0
2020-07-05,Kanta-Häme,115,0,0,0
2020-07-05,Keski-Pohjanmaa,28,0,0,0
2020-07-05,Keski-Suomi,136,0,0,0
2020-07-05,Kymenlaakso,50,0,0,0
2020-07-05,Lappi,75,0,0,0
2020-07-05,Länsi-Pohja,150,0,0,0
2020-07-05,Pirkanmaa,262,0,0,0
2020-07-05,Pohjois-Karjala,28,0,0,0
2020-07-05,Pohjois-Pohjanmaa,136,0,0,0
2020-07-05,Pohjois-Savo,138,0,0,0
2020-07-05,Päijät-Häme,111,0,0,0
2020-07-05,Satakunta,60,0,0,0
2020-07-05,Vaasa,57,0,0,0
2020-07-05,Varsinais-Suomi,370,0,0,0
2020-07-06,Ahvenanmaa,19,0,0,0
2020-07-06,Etelä-Karjala,24,0,0,0
2020-07-06,Etelä-Pohjanmaa,46,0,0,0
2020-07-06,Etelä-Savo,53,0,0,0
2020-07-06,HUS,5343,0,0,0
2020-07-06,Itä-Savo,13,0,0,0
2020-07-06,Kainuu,64,0,0,0
2020-07-06,Kanta-Häme,115,0,0,0
2020-07-06,Keski-Pohjanmaa,28,0,0,0
2020-07-06,Keski-Suomi,136,0,0,0
2020-07-06,Kymenlaakso,50,0,0,0
2020-07-06,Lappi,75,0,0,0
2020-07-06,Länsi-Pohja,150,0,0,0
2020-07-06,Pirkanmaa,262,0,0,0
2020-07-06,Pohjois-Karjala,28,0,0,0
2020-07-06,Pohjois-Pohjanmaa,138,0,0,0
2020-07-06,Pohjois-Savo,138,0,0,0
2020-07-06,Päijät-Häme,112,0,0,0
2020-07-06,Satakunta,60,0,0,0
2020-07-06,Vaasa,57,0,0,0
2020-07-06,Varsinais-Suomi,371,0,0,0
2020-07-07,Ahvenanmaa,19,0,0,0
2020-07-07,Etelä-Karjala,24,0,0,0
2020-07-07,Etelä-Pohjanmaa,46,0,0,0
2020-07-07,Etelä-Savo,53,0,0,0
2020-07-07,HUS,5343,0,0,0
2020-07-07,Itä-Savo,13,0,0,0
2020-07-07,Kainuu,65,0,0,0
2020-07-07,Kanta-Häme,115,0,0,0
2020-07-07,Keski-Pohjanmaa,28,0,0,0
2020-07-07,Keski-Suomi,136,0,0,0
2020-07-07,Kymenlaakso,50,0,0,0
2020-07-07,Lappi,76,0,0,0
2020-07-07,Länsi-Pohja,150,0,0,0
2020-07-07,Pirkanmaa,262,0,0,0
2020-07-07,Pohjois-Karjala,28,0,0,0
2020-07-07,Pohjois-Pohjanmaa,138,0,0,0
2020-07-07,Pohjois-Savo,138,0,0,0
2020-07-07,Päijät-Häme,112,0,0,0
2020-07-07,Satakunta,61,0,0,0
2020-07-07,Vaasa,57,0,0,0
2020-07-07,Varsinais-Suomi,371,0,0,0
2020-07-08,Ahvenanmaa,19,0,0,0
2020-07-08,Etelä-Karjala,24,0,0,0
2020-07-08,Etelä-Pohjanmaa,46,0,0,0
2020-07-08,Etelä-Savo,53,0,0,0
2020-07-08,HUS,5344,0,0,0
2020-07-08,Itä-Savo,13,0,0,0
2020-07-08,Kainuu,65,0,0,0
2020-07-08,Kanta-Häme,115,0,0,0
2020-07-08,Keski-Pohjanmaa,28,0,0,0
2020-07-08,Keski-Suomi,137,0,0,0
2020-07-08,Kymenlaakso,50,0,0,0
2020-07-08,Lappi,76,0,0,0
2020-07-08,Länsi-Pohja,150,0,0,0
2020-07-08,Pirkanmaa,262,0,0,0
2020-07-08,Pohjois-Karjala,28,0,0,0
2020-07-08,Pohjois-Pohjanmaa,142,0,0,0
2020-07-08,Pohjois-Savo,138,0,0,0
2020-07-08,Päijät-Häme,113,0,0,0
2020-07-08,Satakunta,62,0,0,0
2020-07-08,Vaasa,57,0,0,0
2020-07-08,Varsinais-Suomi,373,0,0,0
2020-07-09,Ahvenanmaa,19,0,0,0
2020-07-09,Etelä-Karjala,24,0,0,0
2020-07-09,Etelä-Pohjanmaa,46,0,0,0
2020-07-09,Etelä-Savo,53,0,0,0
2020-07-09,HUS,5347,0,0,0
2020-07-09,Itä-Savo,13,0,0,0
2020-07-09,Kainuu,65,0,0,0
2020-07-09,Kanta-Häme,115,0,0,0
2020-07-09,Keski-Pohjanmaa,28,0,0,0
2020-07-09,Keski-Suomi,137,0,0,0
2020-07-09,Kymenlaakso,50,0,0,0
2020-07-09,Lappi,76,0,0,0
2020-07-09,Länsi-Pohja,150,0,0,0
2020-07-09,Pirkanmaa,263,0,0,0
2020-07-09,Pohjois-Karjala,28,0,0,0
2020-07-09,Pohjois-Pohjanmaa,142,0,0,0
2020-07-09,Pohjois-Savo,138,0,0,0
2020-07-09,Päijät-Häme,116,0,0,0
2020-07-09,Satakunta,62,0,0,0
2020-07-09,Vaasa,58,0,0,0
2020-07-09,Varsinais-Suomi,373,0,0,0
2020-07-10,Ahvenanmaa,19,0,0,0
2020-07-10,Etelä-Karjala,24,0,0,0
2020-07-10,Etelä-Pohjanmaa,46,0,0,0
2020-07-10,Etelä-Savo,53,0,0,0
2020-07-10,HUS,5349,0,0,0
2020-07-10,Itä-Savo,13,0,0,0
2020-07-10,Kainuu,65,0,0,0
2020-07-10,Kanta-Häme,115,0,0,0
2020-07-10,Keski-Pohjanmaa,28,0,0,0
2020-07-10,Keski-Suomi,137,0,0,0
2020-07-10,Kymenlaakso,50,0,0,0
2020-07-10,Lappi,77,0,0,0
2020-07-10,Länsi-Pohja,150,0,0,0
2020-07-10,Pirkanmaa,263,0,0,0
2020-07-10,Pohjois-Karjala,28,0,0,0
2020-07-10,Pohjois-Pohjanmaa,142,0,0,0
2020-07-10,Pohjois-Savo,138,0,0,0
2020-07-10,Päijät-Häme,120,0,0,0
2020-07-10,Satakunta,62,0,0,0
